quarter,topic,count,total,share
2012Q1,43,1,116,0.008620689655172414
2012Q1,44,1,116,0.008620689655172414
2012Q2,0,2,160,0.0125
2012Q2,1,3,160,0.01875
2012Q2,2,13,160,0.08125
2012Q2,3,5,160,0.03125
2012Q2,4,8,160,0.05
2012Q2,5,10,160,0.0625
2012Q2,6,3,160,0.01875
2012Q2,7,5,160,0.03125
2012Q2,8,1,160,0.00625
2012Q2,9,7,160,0.04375
2012Q2,12,5,160,0.03125
2012Q2,13,3,160,0.01875
2012Q2,14,5,160,0.03125
2012Q2,15,4,160,0.025
2012Q2,16,1,160,0.00625
2012Q2,17,7,160,0.04375
2012Q2,18,6,160,0.0375
2012Q2,19,2,160,0.0125
2012Q2,20,12,160,0.075
2012Q2,21,3,160,0.01875
2012Q2,23,6,160,0.0375
2012Q2,24,1,160,0.00625
2012Q2,25,1,160,0.00625
2012Q2,26,1,160,0.00625
2012Q2,27,2,160,0.0125
2012Q2,28,2,160,0.0125
2012Q2,29,3,160,0.01875
2012Q2,30,12,160,0.075
2012Q2,31,7,160,0.04375
2012Q2,32,1,160,0.00625
2012Q2,33,1,160,0.00625
2012Q2,36,4,160,0.025
2012Q2,37,2,160,0.0125
2012Q2,38,4,160,0.025
2012Q2,42,1,160,0.00625
2012Q2,43,5,160,0.03125
2012Q2,44,1,160,0.00625
2012Q2,45,1,160,0.00625
2012Q3,0,7,155,0.04516129032258064
2012Q3,1,6,155,0.03870967741935484
2012Q3,2,9,155,0.05806451612903226
2012Q3,3,5,155,0.03225806451612903
2012Q3,4,2,155,0.012903225806451613
2012Q3,5,8,155,0.05161290322580645
2012Q3,6,2,155,0.012903225806451613
2012Q3,7,7,155,0.04516129032258064
2012Q3,8,3,155,0.01935483870967742
2012Q3,9,8,155,0.05161290322580645
2012Q3,10,1,155,0.0064516129032258064
2012Q3,11,5,155,0.03225806451612903
2012Q3,12,6,155,0.03870967741935484
2012Q3,13,5,155,0.03225806451612903
2012Q3,14,5,155,0.03225806451612903
2012Q3,15,3,155,0.01935483870967742
2012Q3,16,4,155,0.025806451612903226
2012Q3,17,8,155,0.05161290322580645
2012Q3,18,4,155,0.025806451612903226
2012Q3,20,2,155,0.012903225806451613
2012Q3,21,6,155,0.03870967741935484
2012Q3,22,3,155,0.01935483870967742
2012Q3,25,2,155,0.012903225806451613
2012Q3,26,9,155,0.05806451612903226
2012Q3,27,1,155,0.0064516129032258064
2012Q3,28,7,155,0.04516129032258064
2012Q3,29,1,155,0.0064516129032258064
2012Q3,30,2,155,0.012903225806451613
2012Q3,31,2,155,0.012903225806451613
2012Q3,33,6,155,0.03870967741935484
2012Q3,36,3,155,0.01935483870967742
2012Q3,37,5,155,0.03225806451612903
2012Q3,38,1,155,0.0064516129032258064
2012Q3,39,2,155,0.012903225806451613
2012Q3,40,1,155,0.0064516129032258064
2012Q3,42,1,155,0.0064516129032258064
2012Q3,43,1,155,0.0064516129032258064
2012Q3,44,1,155,0.0064516129032258064
2012Q3,45,1,155,0.0064516129032258064
2012Q4,0,6,162,0.037037037037037035
2012Q4,1,11,162,0.06790123456790123
2012Q4,2,10,162,0.06172839506172839
2012Q4,3,5,162,0.030864197530864196
2012Q4,4,2,162,0.012345679012345678
2012Q4,5,7,162,0.043209876543209874
2012Q4,6,5,162,0.030864197530864196
2012Q4,7,3,162,0.018518518518518517
2012Q4,8,7,162,0.043209876543209874
2012Q4,9,3,162,0.018518518518518517
2012Q4,10,3,162,0.018518518518518517
2012Q4,11,6,162,0.037037037037037035
2012Q4,12,4,162,0.024691358024691357
2012Q4,13,1,162,0.006172839506172839
2012Q4,14,5,162,0.030864197530864196
2012Q4,15,6,162,0.037037037037037035
2012Q4,16,8,162,0.04938271604938271
2012Q4,17,3,162,0.018518518518518517
2012Q4,18,1,162,0.006172839506172839
2012Q4,19,2,162,0.012345679012345678
2012Q4,20,3,162,0.018518518518518517
2012Q4,21,6,162,0.037037037037037035
2012Q4,22,1,162,0.006172839506172839
2012Q4,23,2,162,0.012345679012345678
2012Q4,24,1,162,0.006172839506172839
2012Q4,25,2,162,0.012345679012345678
2012Q4,26,2,162,0.012345679012345678
2012Q4,27,4,162,0.024691358024691357
2012Q4,28,1,162,0.006172839506172839
2012Q4,30,2,162,0.012345679012345678
2012Q4,31,2,162,0.012345679012345678
2012Q4,32,2,162,0.012345679012345678
2012Q4,33,11,162,0.06790123456790123
2012Q4,34,1,162,0.006172839506172839
2012Q4,35,1,162,0.006172839506172839
2012Q4,36,3,162,0.018518518518518517
2012Q4,37,2,162,0.012345679012345678
2012Q4,39,1,162,0.006172839506172839
2012Q4,40,2,162,0.012345679012345678
2012Q4,41,1,162,0.006172839506172839
2012Q4,42,7,162,0.043209876543209874
2012Q4,43,3,162,0.018518518518518517
2012Q4,44,3,162,0.018518518518518517
2012Q4,45,1,162,0.006172839506172839
2013Q1,0,9,190,0.04736842105263158
2013Q1,1,6,190,0.031578947368421054
2013Q1,2,5,190,0.02631578947368421
2013Q1,3,5,190,0.02631578947368421
2013Q1,4,9,190,0.04736842105263158
2013Q1,5,7,190,0.03684210526315789
2013Q1,6,3,190,0.015789473684210527
2013Q1,7,12,190,0.06315789473684211
2013Q1,8,12,190,0.06315789473684211
2013Q1,9,4,190,0.021052631578947368
2013Q1,10,4,190,0.021052631578947368
2013Q1,11,8,190,0.042105263157894736
2013Q1,12,2,190,0.010526315789473684
2013Q1,13,7,190,0.03684210526315789
2013Q1,14,2,190,0.010526315789473684
2013Q1,15,4,190,0.021052631578947368
2013Q1,16,3,190,0.015789473684210527
2013Q1,17,5,190,0.02631578947368421
2013Q1,19,1,190,0.005263157894736842
2013Q1,21,1,190,0.005263157894736842
2013Q1,22,3,190,0.015789473684210527
2013Q1,23,1,190,0.005263157894736842
2013Q1,25,6,190,0.031578947368421054
2013Q1,26,1,190,0.005263157894736842
2013Q1,27,3,190,0.015789473684210527
2013Q1,28,2,190,0.010526315789473684
2013Q1,29,4,190,0.021052631578947368
2013Q1,30,4,190,0.021052631578947368
2013Q1,31,2,190,0.010526315789473684
2013Q1,32,4,190,0.021052631578947368
2013Q1,33,8,190,0.042105263157894736
2013Q1,34,4,190,0.021052631578947368
2013Q1,35,6,190,0.031578947368421054
2013Q1,36,1,190,0.005263157894736842
2013Q1,37,2,190,0.010526315789473684
2013Q1,38,9,190,0.04736842105263158
2013Q1,39,3,190,0.015789473684210527
2013Q1,40,8,190,0.042105263157894736
2013Q1,41,3,190,0.015789473684210527
2013Q1,42,2,190,0.010526315789473684
2013Q1,43,5,190,0.02631578947368421
2013Q2,0,1,230,0.004347826086956522
2013Q2,1,11,230,0.04782608695652174
2013Q2,2,11,230,0.04782608695652174
2013Q2,3,9,230,0.0391304347826087
2013Q2,4,6,230,0.02608695652173913
2013Q2,5,10,230,0.043478260869565216
2013Q2,6,8,230,0.034782608695652174
2013Q2,7,4,230,0.017391304347826087
2013Q2,8,6,230,0.02608695652173913
2013Q2,9,4,230,0.017391304347826087
2013Q2,10,4,230,0.017391304347826087
2013Q2,11,7,230,0.030434782608695653
2013Q2,12,11,230,0.04782608695652174
2013Q2,13,9,230,0.0391304347826087
2013Q2,14,4,230,0.017391304347826087
2013Q2,15,5,230,0.021739130434782608
2013Q2,16,1,230,0.004347826086956522
2013Q2,17,4,230,0.017391304347826087
2013Q2,18,6,230,0.02608695652173913
2013Q2,19,6,230,0.02608695652173913
2013Q2,20,3,230,0.013043478260869565
2013Q2,21,4,230,0.017391304347826087
2013Q2,22,4,230,0.017391304347826087
2013Q2,23,12,230,0.05217391304347826
2013Q2,25,5,230,0.021739130434782608
2013Q2,26,1,230,0.004347826086956522
2013Q2,27,4,230,0.017391304347826087
2013Q2,28,7,230,0.030434782608695653
2013Q2,29,2,230,0.008695652173913044
2013Q2,31,5,230,0.021739130434782608
2013Q2,32,4,230,0.017391304347826087
2013Q2,33,9,230,0.0391304347826087
2013Q2,34,2,230,0.008695652173913044
2013Q2,35,6,230,0.02608695652173913
2013Q2,36,9,230,0.0391304347826087
2013Q2,37,5,230,0.021739130434782608
2013Q2,38,7,230,0.030434782608695653
2013Q2,39,6,230,0.02608695652173913
2013Q2,40,1,230,0.004347826086956522
2013Q2,42,2,230,0.008695652173913044
2013Q2,44,1,230,0.004347826086956522
2013Q2,45,4,230,0.017391304347826087
2013Q3,0,6,173,0.03468208092485549
2013Q3,1,6,173,0.03468208092485549
2013Q3,2,7,173,0.04046242774566474
2013Q3,3,6,173,0.03468208092485549
2013Q3,4,8,173,0.046242774566473986
2013Q3,5,4,173,0.023121387283236993
2013Q3,6,3,173,0.017341040462427744
2013Q3,7,12,173,0.06936416184971098
2013Q3,8,10,173,0.057803468208092484
2013Q3,9,6,173,0.03468208092485549
2013Q3,10,12,173,0.06936416184971098
2013Q3,11,4,173,0.023121387283236993
2013Q3,12,5,173,0.028901734104046242
2013Q3,13,5,173,0.028901734104046242
2013Q3,14,2,173,0.011560693641618497
2013Q3,15,1,173,0.005780346820809248
2013Q3,16,7,173,0.04046242774566474
2013Q3,18,3,173,0.017341040462427744
2013Q3,19,1,173,0.005780346820809248
2013Q3,21,1,173,0.005780346820809248
2013Q3,22,1,173,0.005780346820809248
2013Q3,23,1,173,0.005780346820809248
2013Q3,24,2,173,0.011560693641618497
2013Q3,25,6,173,0.03468208092485549
2013Q3,26,2,173,0.011560693641618497
2013Q3,28,1,173,0.005780346820809248
2013Q3,29,2,173,0.011560693641618497
2013Q3,30,1,173,0.005780346820809248
2013Q3,31,5,173,0.028901734104046242
2013Q3,32,5,173,0.028901734104046242
2013Q3,33,3,173,0.017341040462427744
2013Q3,34,2,173,0.011560693641618497
2013Q3,35,1,173,0.005780346820809248
2013Q3,37,4,173,0.023121387283236993
2013Q3,38,10,173,0.057803468208092484
2013Q3,39,6,173,0.03468208092485549
2013Q3,40,1,173,0.005780346820809248
2013Q3,41,2,173,0.011560693641618497
2013Q3,42,1,173,0.005780346820809248
2013Q3,43,1,173,0.005780346820809248
2013Q3,44,6,173,0.03468208092485549
2013Q3,45,1,173,0.005780346820809248
2013Q4,0,8,230,0.034782608695652174
2013Q4,1,4,230,0.017391304347826087
2013Q4,2,9,230,0.0391304347826087
2013Q4,3,12,230,0.05217391304347826
2013Q4,4,11,230,0.04782608695652174
2013Q4,5,11,230,0.04782608695652174
2013Q4,6,6,230,0.02608695652173913
2013Q4,7,5,230,0.021739130434782608
2013Q4,8,6,230,0.02608695652173913
2013Q4,9,4,230,0.017391304347826087
2013Q4,10,9,230,0.0391304347826087
2013Q4,11,12,230,0.05217391304347826
2013Q4,12,5,230,0.021739130434782608
2013Q4,13,14,230,0.06086956521739131
2013Q4,14,6,230,0.02608695652173913
2013Q4,15,4,230,0.017391304347826087
2013Q4,16,1,230,0.004347826086956522
2013Q4,17,3,230,0.013043478260869565
2013Q4,19,12,230,0.05217391304347826
2013Q4,20,4,230,0.017391304347826087
2013Q4,21,4,230,0.017391304347826087
2013Q4,22,5,230,0.021739130434782608
2013Q4,23,5,230,0.021739130434782608
2013Q4,24,3,230,0.013043478260869565
2013Q4,25,4,230,0.017391304347826087
2013Q4,26,8,230,0.034782608695652174
2013Q4,28,3,230,0.013043478260869565
2013Q4,29,3,230,0.013043478260869565
2013Q4,30,3,230,0.013043478260869565
2013Q4,31,5,230,0.021739130434782608
2013Q4,32,3,230,0.013043478260869565
2013Q4,33,7,230,0.030434782608695653
2013Q4,35,2,230,0.008695652173913044
2013Q4,36,9,230,0.0391304347826087
2013Q4,38,8,230,0.034782608695652174
2013Q4,39,4,230,0.017391304347826087
2013Q4,42,3,230,0.013043478260869565
2013Q4,43,3,230,0.013043478260869565
2013Q4,44,1,230,0.004347826086956522
2013Q4,45,1,230,0.004347826086956522
2014Q1,0,9,303,0.0297029702970297
2014Q1,1,20,303,0.066006600660066
2014Q1,2,8,303,0.026402640264026403
2014Q1,3,15,303,0.04950495049504951
2014Q1,4,9,303,0.0297029702970297
2014Q1,5,16,303,0.052805280528052806
2014Q1,6,4,303,0.013201320132013201
2014Q1,7,11,303,0.036303630363036306
2014Q1,8,6,303,0.019801980198019802
2014Q1,9,9,303,0.0297029702970297
2014Q1,10,7,303,0.0231023102310231
2014Q1,11,9,303,0.0297029702970297
2014Q1,12,19,303,0.0627062706270627
2014Q1,13,11,303,0.036303630363036306
2014Q1,14,5,303,0.0165016501650165
2014Q1,15,4,303,0.013201320132013201
2014Q1,16,6,303,0.019801980198019802
2014Q1,17,6,303,0.019801980198019802
2014Q1,18,12,303,0.039603960396039604
2014Q1,19,9,303,0.0297029702970297
2014Q1,20,8,303,0.026402640264026403
2014Q1,21,3,303,0.009900990099009901
2014Q1,22,5,303,0.0165016501650165
2014Q1,23,10,303,0.033003300330033
2014Q1,24,5,303,0.0165016501650165
2014Q1,25,3,303,0.009900990099009901
2014Q1,26,3,303,0.009900990099009901
2014Q1,27,3,303,0.009900990099009901
2014Q1,28,5,303,0.0165016501650165
2014Q1,29,5,303,0.0165016501650165
2014Q1,30,7,303,0.0231023102310231
2014Q1,31,2,303,0.006600660066006601
2014Q1,32,5,303,0.0165016501650165
2014Q1,33,7,303,0.0231023102310231
2014Q1,34,5,303,0.0165016501650165
2014Q1,35,4,303,0.013201320132013201
2014Q1,36,2,303,0.006600660066006601
2014Q1,37,6,303,0.019801980198019802
2014Q1,38,3,303,0.009900990099009901
2014Q1,39,2,303,0.006600660066006601
2014Q1,40,3,303,0.009900990099009901
2014Q1,42,3,303,0.009900990099009901
2014Q1,43,2,303,0.006600660066006601
2014Q1,44,2,303,0.006600660066006601
2014Q1,45,5,303,0.0165016501650165
2014Q2,0,18,314,0.05732484076433121
2014Q2,1,25,314,0.07961783439490445
2014Q2,2,16,314,0.050955414012738856
2014Q2,3,11,314,0.03503184713375796
2014Q2,4,16,314,0.050955414012738856
2014Q2,5,9,314,0.028662420382165606
2014Q2,6,2,314,0.006369426751592357
2014Q2,7,11,314,0.03503184713375796
2014Q2,8,5,314,0.01592356687898089
2014Q2,9,2,314,0.006369426751592357
2014Q2,10,8,314,0.025477707006369428
2014Q2,11,8,314,0.025477707006369428
2014Q2,12,2,314,0.006369426751592357
2014Q2,13,7,314,0.022292993630573247
2014Q2,14,2,314,0.006369426751592357
2014Q2,15,8,314,0.025477707006369428
2014Q2,16,13,314,0.041401273885350316
2014Q2,17,6,314,0.01910828025477707
2014Q2,18,6,314,0.01910828025477707
2014Q2,19,8,314,0.025477707006369428
2014Q2,20,6,314,0.01910828025477707
2014Q2,21,3,314,0.009554140127388535
2014Q2,22,6,314,0.01910828025477707
2014Q2,23,10,314,0.03184713375796178
2014Q2,24,3,314,0.009554140127388535
2014Q2,25,3,314,0.009554140127388535
2014Q2,26,7,314,0.022292993630573247
2014Q2,27,4,314,0.012738853503184714
2014Q2,28,9,314,0.028662420382165606
2014Q2,29,7,314,0.022292993630573247
2014Q2,31,5,314,0.01592356687898089
2014Q2,32,4,314,0.012738853503184714
2014Q2,33,8,314,0.025477707006369428
2014Q2,34,4,314,0.012738853503184714
2014Q2,35,3,314,0.009554140127388535
2014Q2,36,8,314,0.025477707006369428
2014Q2,37,5,314,0.01592356687898089
2014Q2,38,3,314,0.009554140127388535
2014Q2,39,2,314,0.006369426751592357
2014Q2,40,7,314,0.022292993630573247
2014Q2,41,3,314,0.009554140127388535
2014Q2,42,4,314,0.012738853503184714
2014Q2,43,9,314,0.028662420382165606
2014Q2,44,2,314,0.006369426751592357
2014Q2,45,6,314,0.01910828025477707
2014Q3,0,19,339,0.05604719764011799
2014Q3,1,10,339,0.029498525073746312
2014Q3,2,22,339,0.06489675516224189
2014Q3,3,23,339,0.06784660766961652
2014Q3,4,20,339,0.058997050147492625
2014Q3,5,18,339,0.05309734513274336
2014Q3,6,4,339,0.011799410029498525
2014Q3,7,15,339,0.04424778761061947
2014Q3,8,9,339,0.02654867256637168
2014Q3,9,21,339,0.061946902654867256
2014Q3,10,4,339,0.011799410029498525
2014Q3,11,9,339,0.02654867256637168
2014Q3,12,6,339,0.017699115044247787
2014Q3,13,11,339,0.032448377581120944
2014Q3,14,8,339,0.02359882005899705
2014Q3,15,7,339,0.02064896755162242
2014Q3,16,9,339,0.02654867256637168
2014Q3,17,8,339,0.02359882005899705
2014Q3,18,4,339,0.011799410029498525
2014Q3,19,6,339,0.017699115044247787
2014Q3,20,8,339,0.02359882005899705
2014Q3,21,5,339,0.014749262536873156
2014Q3,22,3,339,0.008849557522123894
2014Q3,23,7,339,0.02064896755162242
2014Q3,25,7,339,0.02064896755162242
2014Q3,26,11,339,0.032448377581120944
2014Q3,28,5,339,0.014749262536873156
2014Q3,29,5,339,0.014749262536873156
2014Q3,30,2,339,0.0058997050147492625
2014Q3,31,7,339,0.02064896755162242
2014Q3,33,1,339,0.0029498525073746312
2014Q3,34,1,339,0.0029498525073746312
2014Q3,35,5,339,0.014749262536873156
2014Q3,36,2,339,0.0058997050147492625
2014Q3,37,8,339,0.02359882005899705
2014Q3,38,4,339,0.011799410029498525
2014Q3,39,4,339,0.011799410029498525
2014Q3,40,2,339,0.0058997050147492625
2014Q3,41,6,339,0.017699115044247787
2014Q3,42,1,339,0.0029498525073746312
2014Q3,43,2,339,0.0058997050147492625
2014Q3,44,3,339,0.008849557522123894
2014Q3,45,7,339,0.02064896755162242
2014Q4,0,19,335,0.056716417910447764
2014Q4,1,22,335,0.06567164179104477
2014Q4,2,14,335,0.041791044776119404
2014Q4,3,14,335,0.041791044776119404
2014Q4,4,8,335,0.023880597014925373
2014Q4,5,14,335,0.041791044776119404
2014Q4,6,6,335,0.01791044776119403
2014Q4,7,10,335,0.029850746268656716
2014Q4,8,12,335,0.03582089552238806
2014Q4,9,22,335,0.06567164179104477
2014Q4,10,12,335,0.03582089552238806
2014Q4,11,6,335,0.01791044776119403
2014Q4,12,5,335,0.014925373134328358
2014Q4,13,12,335,0.03582089552238806
2014Q4,14,9,335,0.026865671641791045
2014Q4,15,4,335,0.011940298507462687
2014Q4,16,13,335,0.03880597014925373
2014Q4,17,6,335,0.01791044776119403
2014Q4,18,8,335,0.023880597014925373
2014Q4,19,7,335,0.020895522388059702
2014Q4,20,6,335,0.01791044776119403
2014Q4,21,1,335,0.0029850746268656717
2014Q4,22,6,335,0.01791044776119403
2014Q4,23,1,335,0.0029850746268656717
2014Q4,24,16,335,0.04776119402985075
2014Q4,25,1,335,0.0029850746268656717
2014Q4,26,1,335,0.0029850746268656717
2014Q4,27,3,335,0.008955223880597015
2014Q4,28,6,335,0.01791044776119403
2014Q4,29,5,335,0.014925373134328358
2014Q4,30,2,335,0.005970149253731343
2014Q4,31,10,335,0.029850746268656716
2014Q4,32,5,335,0.014925373134328358
2014Q4,33,7,335,0.020895522388059702
2014Q4,34,9,335,0.026865671641791045
2014Q4,35,6,335,0.01791044776119403
2014Q4,36,3,335,0.008955223880597015
2014Q4,37,3,335,0.008955223880597015
2014Q4,38,2,335,0.005970149253731343
2014Q4,40,1,335,0.0029850746268656717
2014Q4,41,4,335,0.011940298507462687
2014Q4,42,2,335,0.005970149253731343
2014Q4,43,2,335,0.005970149253731343
2014Q4,44,5,335,0.014925373134328358
2014Q4,45,5,335,0.014925373134328358
2015Q1,0,21,346,0.06069364161849711
2015Q1,1,18,346,0.05202312138728324
2015Q1,2,9,346,0.02601156069364162
2015Q1,3,12,346,0.03468208092485549
2015Q1,4,13,346,0.03757225433526012
2015Q1,5,9,346,0.02601156069364162
2015Q1,6,6,346,0.017341040462427744
2015Q1,7,5,346,0.014450867052023121
2015Q1,8,12,346,0.03468208092485549
2015Q1,9,12,346,0.03468208092485549
2015Q1,10,13,346,0.03757225433526012
2015Q1,11,11,346,0.031791907514450865
2015Q1,12,6,346,0.017341040462427744
2015Q1,13,9,346,0.02601156069364162
2015Q1,14,4,346,0.011560693641618497
2015Q1,15,3,346,0.008670520231213872
2015Q1,16,9,346,0.02601156069364162
2015Q1,17,9,346,0.02601156069364162
2015Q1,19,5,346,0.014450867052023121
2015Q1,20,4,346,0.011560693641618497
2015Q1,21,6,346,0.017341040462427744
2015Q1,22,10,346,0.028901734104046242
2015Q1,23,13,346,0.03757225433526012
2015Q1,24,11,346,0.031791907514450865
2015Q1,25,9,346,0.02601156069364162
2015Q1,26,10,346,0.028901734104046242
2015Q1,27,4,346,0.011560693641618497
2015Q1,28,12,346,0.03468208092485549
2015Q1,29,7,346,0.02023121387283237
2015Q1,30,2,346,0.005780346820809248
2015Q1,31,3,346,0.008670520231213872
2015Q1,32,4,346,0.011560693641618497
2015Q1,33,6,346,0.017341040462427744
2015Q1,34,15,346,0.04335260115606936
2015Q1,35,4,346,0.011560693641618497
2015Q1,36,8,346,0.023121387283236993
2015Q1,37,1,346,0.002890173410404624
2015Q1,38,5,346,0.014450867052023121
2015Q1,39,6,346,0.017341040462427744
2015Q1,40,4,346,0.011560693641618497
2015Q1,41,3,346,0.008670520231213872
2015Q1,42,2,346,0.005780346820809248
2015Q1,43,2,346,0.005780346820809248
2015Q1,44,5,346,0.014450867052023121
2015Q1,45,4,346,0.011560693641618497
2015Q2,0,15,366,0.040983606557377046
2015Q2,1,6,366,0.01639344262295082
2015Q2,2,20,366,0.0546448087431694
2015Q2,3,11,366,0.030054644808743168
2015Q2,4,25,366,0.06830601092896176
2015Q2,5,19,366,0.05191256830601093
2015Q2,6,1,366,0.00273224043715847
2015Q2,7,10,366,0.0273224043715847
2015Q2,8,17,366,0.04644808743169399
2015Q2,9,3,366,0.00819672131147541
2015Q2,10,11,366,0.030054644808743168
2015Q2,11,8,366,0.02185792349726776
2015Q2,12,10,366,0.0273224043715847
2015Q2,13,7,366,0.01912568306010929
2015Q2,14,4,366,0.01092896174863388
2015Q2,15,8,366,0.02185792349726776
2015Q2,16,7,366,0.01912568306010929
2015Q2,17,4,366,0.01092896174863388
2015Q2,18,17,366,0.04644808743169399
2015Q2,19,14,366,0.03825136612021858
2015Q2,20,6,366,0.01639344262295082
2015Q2,21,8,366,0.02185792349726776
2015Q2,22,4,366,0.01092896174863388
2015Q2,23,13,366,0.03551912568306011
2015Q2,24,4,366,0.01092896174863388
2015Q2,25,7,366,0.01912568306010929
2015Q2,27,3,366,0.00819672131147541
2015Q2,28,2,366,0.00546448087431694
2015Q2,29,3,366,0.00819672131147541
2015Q2,30,13,366,0.03551912568306011
2015Q2,31,7,366,0.01912568306010929
2015Q2,32,5,366,0.01366120218579235
2015Q2,33,12,366,0.03278688524590164
2015Q2,34,13,366,0.03551912568306011
2015Q2,35,9,366,0.02459016393442623
2015Q2,36,1,366,0.00273224043715847
2015Q2,37,3,366,0.00819672131147541
2015Q2,38,2,366,0.00546448087431694
2015Q2,39,15,366,0.040983606557377046
2015Q2,41,4,366,0.01092896174863388
2015Q2,42,8,366,0.02185792349726776
2015Q2,43,4,366,0.01092896174863388
2015Q2,44,1,366,0.00273224043715847
2015Q2,45,2,366,0.00546448087431694
2015Q3,0,20,298,0.06711409395973154
2015Q3,1,28,298,0.09395973154362416
2015Q3,2,7,298,0.02348993288590604
2015Q3,3,14,298,0.04697986577181208
2015Q3,4,9,298,0.030201342281879196
2015Q3,5,4,298,0.013422818791946308
2015Q3,6,7,298,0.02348993288590604
2015Q3,7,4,298,0.013422818791946308
2015Q3,8,11,298,0.03691275167785235
2015Q3,9,5,298,0.016778523489932886
2015Q3,10,9,298,0.030201342281879196
2015Q3,11,6,298,0.020134228187919462
2015Q3,12,8,298,0.026845637583892617
2015Q3,13,11,298,0.03691275167785235
2015Q3,14,11,298,0.03691275167785235
2015Q3,15,10,298,0.03355704697986577
2015Q3,16,9,298,0.030201342281879196
2015Q3,17,3,298,0.010067114093959731
2015Q3,18,8,298,0.026845637583892617
2015Q3,19,6,298,0.020134228187919462
2015Q3,20,5,298,0.016778523489932886
2015Q3,21,4,298,0.013422818791946308
2015Q3,22,4,298,0.013422818791946308
2015Q3,23,6,298,0.020134228187919462
2015Q3,24,5,298,0.016778523489932886
2015Q3,25,5,298,0.016778523489932886
2015Q3,26,8,298,0.026845637583892617
2015Q3,27,3,298,0.010067114093959731
2015Q3,28,4,298,0.013422818791946308
2015Q3,29,1,298,0.003355704697986577
2015Q3,30,10,298,0.03355704697986577
2015Q3,31,3,298,0.010067114093959731
2015Q3,32,4,298,0.013422818791946308
2015Q3,33,8,298,0.026845637583892617
2015Q3,34,6,298,0.020134228187919462
2015Q3,35,2,298,0.006711409395973154
2015Q3,36,3,298,0.010067114093959731
2015Q3,37,1,298,0.003355704697986577
2015Q3,38,5,298,0.016778523489932886
2015Q3,39,6,298,0.020134228187919462
2015Q3,40,3,298,0.010067114093959731
2015Q3,41,1,298,0.003355704697986577
2015Q3,42,4,298,0.013422818791946308
2015Q3,44,5,298,0.016778523489932886
2015Q3,45,2,298,0.006711409395973154
2015Q4,0,26,344,0.0755813953488372
2015Q4,1,11,344,0.03197674418604651
2015Q4,2,9,344,0.02616279069767442
2015Q4,3,10,344,0.029069767441860465
2015Q4,4,11,344,0.03197674418604651
2015Q4,5,18,344,0.05232558139534884
2015Q4,6,18,344,0.05232558139534884
2015Q4,7,6,344,0.01744186046511628
2015Q4,8,17,344,0.04941860465116279
2015Q4,9,9,344,0.02616279069767442
2015Q4,10,12,344,0.03488372093023256
2015Q4,11,7,344,0.020348837209302327
2015Q4,12,4,344,0.011627906976744186
2015Q4,13,1,344,0.0029069767441860465
2015Q4,14,15,344,0.0436046511627907
2015Q4,15,2,344,0.005813953488372093
2015Q4,16,8,344,0.023255813953488372
2015Q4,17,9,344,0.02616279069767442
2015Q4,18,12,344,0.03488372093023256
2015Q4,19,6,344,0.01744186046511628
2015Q4,20,10,344,0.029069767441860465
2015Q4,21,8,344,0.023255813953488372
2015Q4,22,8,344,0.023255813953488372
2015Q4,23,8,344,0.023255813953488372
2015Q4,24,7,344,0.020348837209302327
2015Q4,25,2,344,0.005813953488372093
2015Q4,26,7,344,0.020348837209302327
2015Q4,27,7,344,0.020348837209302327
2015Q4,28,9,344,0.02616279069767442
2015Q4,29,2,344,0.005813953488372093
2015Q4,30,8,344,0.023255813953488372
2015Q4,31,3,344,0.00872093023255814
2015Q4,32,5,344,0.014534883720930232
2015Q4,33,5,344,0.014534883720930232
2015Q4,34,5,344,0.014534883720930232
2015Q4,35,8,344,0.023255813953488372
2015Q4,36,2,344,0.005813953488372093
2015Q4,37,2,344,0.005813953488372093
2015Q4,38,4,344,0.011627906976744186
2015Q4,39,4,344,0.011627906976744186
2015Q4,40,4,344,0.011627906976744186
2015Q4,42,5,344,0.014534883720930232
2015Q4,43,3,344,0.00872093023255814
2015Q4,44,5,344,0.014534883720930232
2015Q4,45,2,344,0.005813953488372093
2016Q1,0,13,333,0.03903903903903904
2016Q1,1,14,333,0.042042042042042045
2016Q1,2,21,333,0.06306306306306306
2016Q1,3,13,333,0.03903903903903904
2016Q1,4,18,333,0.05405405405405406
2016Q1,5,11,333,0.03303303303303303
2016Q1,6,8,333,0.024024024024024024
2016Q1,7,9,333,0.02702702702702703
2016Q1,8,32,333,0.0960960960960961
2016Q1,9,13,333,0.03903903903903904
2016Q1,10,9,333,0.02702702702702703
2016Q1,11,5,333,0.015015015015015015
2016Q1,12,5,333,0.015015015015015015
2016Q1,13,7,333,0.021021021021021023
2016Q1,14,7,333,0.021021021021021023
2016Q1,15,5,333,0.015015015015015015
2016Q1,16,8,333,0.024024024024024024
2016Q1,17,3,333,0.009009009009009009
2016Q1,18,3,333,0.009009009009009009
2016Q1,19,7,333,0.021021021021021023
2016Q1,20,13,333,0.03903903903903904
2016Q1,21,12,333,0.036036036036036036
2016Q1,22,4,333,0.012012012012012012
2016Q1,24,4,333,0.012012012012012012
2016Q1,25,5,333,0.015015015015015015
2016Q1,26,5,333,0.015015015015015015
2016Q1,27,3,333,0.009009009009009009
